district,campus,order,articulated_avg,unarticulated_avg
Solano Community College District,UCSD,1,4.0,0.0
Solano Community College District,UCSD,2,1.38,0.0
Solano Community College District,UCSD,3,1.21,0.0
Solano Community College District,UCSD,4,1.23,0.0
Solano Community College District,UCSB,1,4.0,0.0
Solano Community College District,UCSB,2,0.62,0.0
Solano Community College District,UCSB,3,0.11,0.0
Solano Community College District,UCSB,4,0.02,0.0
Solano Community College District,UCLA,1,4.0,2.0
Solano Community College District,UCLA,2,1.0,2.0
Solano Community College District,UCLA,3,0.57,2.0
Solano Community College District,UCLA,4,0.45,2.0
Solano Community College District,UCB,1,4.0,0.0
Solano Community College District,UCB,2,1.12,0.0
Solano Community College District,UCB,3,0.75,0.0
Solano Community College District,UCB,4,0.62,0.0
Solano Community College District,UCSC,1,3.0,0.0
Solano Community College District,UCSC,2,0.25,0.0
Solano Community College District,UCSC,3,0.0,0.0
Solano Community College District,UCSC,4,0.0,0.0
Solano Community College District,UCI,1,4.0,0.0
Solano Community College District,UCI,2,0.62,0.0
Solano Community College District,UCI,3,0.11,0.0
Solano Community College District,UCI,4,0.02,0.0
Solano Community College District,UCR,1,1.0,0.0
Solano Community College District,UCR,2,0.25,0.0
Solano Community College District,UCR,3,0.25,0.0
Solano Community College District,UCR,4,0.16,0.0
Sonoma County Junior College District,UCD,1,4.0,0.0
Sonoma County Junior College District,UCD,2,0.62,0.0
Sonoma County Junior College District,UCD,3,0.11,0.0
Sonoma County Junior College District,UCD,4,0.02,0.0
Sonoma County Junior College District,UCM,1,5.0,0.0
Sonoma County Junior College District,UCM,2,2.25,0.0
Sonoma County Junior College District,UCM,3,2.0,0.0
Sonoma County Junior College District,UCM,4,2.0,0.0
Sonoma County Junior College District,UCSD,1,5.0,0.0
Sonoma County Junior College District,UCSD,2,1.62,0.0
Sonoma County Junior College District,UCSD,3,1.11,0.0
Sonoma County Junior College District,UCSD,4,1.02,0.0
Sonoma County Junior College District,UCSB,1,4.0,0.0
Sonoma County Junior College District,UCSB,2,0.62,0.0
Sonoma County Junior College District,UCSB,3,0.11,0.0
Sonoma County Junior College District,UCSB,4,0.02,0.0
Sonoma County Junior College District,UCLA,1,4.0,2.0
Sonoma County Junior College District,UCLA,2,0.62,2.0
Sonoma County Junior College District,UCLA,3,0.11,2.0
Sonoma County Junior College District,UCLA,4,0.02,2.0
Sonoma County Junior College District,UCB,1,4.0,0.0
Sonoma County Junior College District,UCB,2,0.62,0.0
Sonoma County Junior College District,UCB,3,0.11,0.0
Sonoma County Junior College District,UCB,4,0.02,0.0
Sonoma County Junior College District,UCSC,1,3.0,0.0
Sonoma County Junior College District,UCSC,2,0.25,0.0
Sonoma County Junior College District,UCSC,3,0.0,0.0
Sonoma County Junior College District,UCSC,4,0.0,0.0
Sonoma County Junior College District,UCI,1,4.0,0.0
Sonoma County Junior College District,UCI,2,0.62,0.0
Sonoma County Junior College District,UCI,3,0.11,0.0
Sonoma County Junior College District,UCI,4,0.02,0.0
Sonoma County Junior College District,UCR,1,1.0,0.0
Sonoma County Junior College District,UCR,2,0.0,0.0
Sonoma County Junior College District,UCR,3,0.0,0.0
Sonoma County Junior College District,UCR,4,0.0,0.0
South Orange County Community College District,UCD,1,4.0,0.0
South Orange County Community College District,UCD,2,2.25,0.0
South Orange County Community College District,UCD,3,2.0,0.0
South Orange County Community College District,UCD,4,2.0,0.0
South Orange County Community College District,UCM,1,5.0,0.0
South Orange County Community College District,UCM,2,2.5,0.0
South Orange County Community College District,UCM,3,2.11,0.0
South Orange County Community College District,UCM,4,1.95,0.0
South Orange County Community College District,UCSD,1,5.0,0.0
South Orange County Community College District,UCSD,2,2.0,0.0
South Orange County Community College District,UCSD,3,1.36,0.0
South Orange County Community College District,UCSD,4,1.07,0.0
South Orange County Community College District,UCSB,1,3.0,0.0
South Orange County Community College District,UCSB,2,0.88,0.0
South Orange County Community College District,UCSB,3,0.64,0.0
South Orange County Community College District,UCSB,4,0.43,0.0
South Orange County Community College District,UCLA,1,4.0,2.0
South Orange County Community College District,UCLA,2,1.12,2.0
South Orange County Community College District,UCLA,3,0.46,2.0
South Orange County Community College District,UCLA,4,0.21,2.0
South Orange County Community College District,UCB,1,4.0,0.0
South Orange County Community College District,UCB,2,1.0,0.0
South Orange County Community College District,UCB,3,0.29,0.0
South Orange County Community College District,UCB,4,0.09,0.0
South Orange County Community College District,UCSC,1,3.0,0.0
South Orange County Community College District,UCSC,2,0.38,0.0
South Orange County Community College District,UCSC,3,0.0,0.0
South Orange County Community College District,UCSC,4,0.0,0.0
South Orange County Community College District,UCI,1,4.0,0.0
South Orange County Community College District,UCI,2,1.12,0.0
South Orange County Community College District,UCI,3,0.46,0.0
South Orange County Community College District,UCI,4,0.21,0.0
South Orange County Community College District,UCR,1,1.0,0.0
South Orange County Community College District,UCR,2,0.25,0.0
South Orange County Community College District,UCR,3,0.11,0.0
South Orange County Community College District,UCR,4,0.05,0.0
Southwestern Community College District,UCD,1,4.0,0.0
Southwestern Community College District,UCD,2,0.88,0.0
Southwestern Community College District,UCD,3,0.43,0.0
Southwestern Community College District,UCD,4,0.3,0.0
Southwestern Community College District,UCM,1,5.0,0.0
Southwestern Community College District,UCM,2,2.25,0.0
Southwestern Community College District,UCM,3,2.0,0.0
Southwestern Community College District,UCM,4,2.0,0.0
Southwestern Community College District,UCSD,1,4.0,0.0
Southwestern Community College District,UCSD,2,1.5,0.0
Southwestern Community College District,UCSD,3,1.54,0.0
Southwestern Community College District,UCSD,4,1.71,0.0
Southwestern Community College District,UCSB,1,4.0,0.0
Southwestern Community College District,UCSB,2,0.62,0.0
Southwestern Community College District,UCSB,3,0.11,0.0
Southwestern Community College District,UCSB,4,0.02,0.0
Southwestern Community College District,UCLA,1,4.0,2.0
Southwestern Community College District,UCLA,2,0.88,2.0
Southwestern Community College District,UCLA,3,0.43,2.0
Southwestern Community College District,UCLA,4,0.3,2.0
Southwestern Community College District,UCB,1,4.0,0.0
Southwestern Community College District,UCB,2,0.88,0.0
Southwestern Community College District,UCB,3,0.43,0.0
Southwestern Community College District,UCB,4,0.3,0.0
Southwestern Community College District,UCSC,1,3.0,0.0
Southwestern Community College District,UCSC,2,0.25,0.0
Southwestern Community College District,UCSC,3,0.0,0.0
Southwestern Community College District,UCSC,4,0.0,0.0
Southwestern Community College District,UCI,1,4.0,0.0
Southwestern Community College District,UCI,2,0.75,0.0
Southwestern Community College District,UCI,3,0.25,0.0
Southwestern Community College District,UCI,4,0.12,0.0
Southwestern Community College District,UCR,1,1.0,0.0
Southwestern Community College District,UCR,2,0.0,0.0
Southwestern Community College District,UCR,3,0.0,0.0
Southwestern Community College District,UCR,4,0.0,0.0
State Center Community College District,UCD,1,4.0,0.0
State Center Community College District,UCD,2,0.88,0.0
State Center Community College District,UCD,3,0.18,0.0
State Center Community College District,UCD,4,0.02,0.0
State Center Community College District,UCM,1,4.0,0.0
State Center Community College District,UCM,2,3.0,0.0
State Center Community College District,UCM,3,3.0,0.0
State Center Community College District,UCM,4,3.0,0.0
State Center Community College District,UCSD,1,5.0,0.0
State Center Community College District,UCSD,2,1.88,0.0
State Center Community College District,UCSD,3,1.18,0.0
State Center Community College District,UCSD,4,1.02,0.0
State Center Community College District,UCSB,1,4.0,0.0
State Center Community College District,UCSB,2,0.88,0.0
State Center Community College District,UCSB,3,0.18,0.0
State Center Community College District,UCSB,4,0.02,0.0
State Center Community College District,UCLA,1,4.0,2.0
State Center Community College District,UCLA,2,0.88,2.0
State Center Community College District,UCLA,3,0.18,2.0
State Center Community College District,UCLA,4,0.02,2.0
State Center Community College District,UCB,1,4.0,0.0
State Center Community College District,UCB,2,0.88,0.0
State Center Community College District,UCB,3,0.18,0.0
State Center Community College District,UCB,4,0.02,0.0
State Center Community College District,UCSC,1,3.0,0.0
State Center Community College District,UCSC,2,0.5,0.0
State Center Community College District,UCSC,3,0.07,0.0
State Center Community College District,UCSC,4,0.0,0.0
State Center Community College District,UCI,1,4.0,0.0
State Center Community College District,UCI,2,0.88,0.0
State Center Community College District,UCI,3,0.18,0.0
State Center Community College District,UCI,4,0.02,0.0
State Center Community College District,UCR,1,1.0,0.0
State Center Community College District,UCR,2,0.0,0.0
State Center Community College District,UCR,3,0.0,0.0
State Center Community College District,UCR,4,0.0,0.0
Ventura County Community College District,UCD,1,4.0,0.0
Ventura County Community College District,UCD,2,1.38,0.0
Ventura County Community College District,UCD,3,0.46,0.0
Ventura County Community College District,UCD,4,0.16,0.0
Ventura County Community College District,UCM,1,4.0,0.0
Ventura County Community College District,UCM,2,2.5,0.0
Ventura County Community College District,UCM,3,2.11,0.0
Ventura County Community College District,UCM,4,1.96,0.0
Ventura County Community College District,UCSD,1,4.0,0.0
Ventura County Community College District,UCSD,2,2.12,0.0
Ventura County Community College District,UCSD,3,1.57,0.0
Ventura County Community College District,UCSD,4,1.39,0.0
Ventura County Community College District,UCSB,1,3.0,0.0
Ventura County Community College District,UCSB,2,1.12,0.0
Ventura County Community College District,UCSB,3,0.46,0.0
Ventura County Community College District,UCSB,4,0.12,0.0
Ventura County Community College District,UCLA,1,4.0,2.0
Ventura County Community College District,UCLA,2,1.38,2.0
Ventura County Community College District,UCLA,3,0.46,2.0
Ventura County Community College District,UCLA,4,0.16,2.0
Ventura County Community College District,UCB,1,3.0,0.0
Ventura County Community College District,UCB,2,1.0,0.0
Ventura County Community College District,UCB,3,0.25,0.0
Ventura County Community College District,UCB,4,0.04,0.0
Ventura County Community College District,UCSC,1,3.0,0.0
Ventura County Community College District,UCSC,2,0.5,0.0
Ventura County Community College District,UCSC,3,0.04,0.0
Ventura County Community College District,UCSC,4,0.0,0.0
Ventura County Community College District,UCI,1,4.0,0.0
Ventura County Community College District,UCI,2,1.38,0.0
Ventura County Community College District,UCI,3,0.46,0.0
Ventura County Community College District,UCI,4,0.16,0.0
Ventura County Community College District,UCR,1,1.0,0.0
Ventura County Community College District,UCR,2,0.38,0.0
Ventura County Community College District,UCR,3,0.11,0.0
Ventura County Community College District,UCR,4,0.02,0.0
Victor Valley Community College District,UCD,1,4.0,0.0
Victor Valley Community College District,UCD,2,1.0,0.0
Victor Valley Community College District,UCD,3,0.29,0.0
Victor Valley Community College District,UCD,4,0.07,0.0
Victor Valley Community College District,UCM,1,5.0,0.0
Victor Valley Community College District,UCM,2,2.5,0.0
Victor Valley Community College District,UCM,3,2.07,0.0
Victor Valley Community College District,UCM,4,2.0,0.0
Victor Valley Community College District,UCSD,1,1.0,2.0
Victor Valley Community College District,UCSD,2,0.0,2.0
Victor Valley Community College District,UCSD,3,0.0,2.0
Victor Valley Community College District,UCSD,4,0.0,2.0
Victor Valley Community College District,UCSB,1,4.0,0.0
Victor Valley Community College District,UCSB,2,1.0,0.0
Victor Valley Community College District,UCSB,3,0.29,0.0
Victor Valley Community College District,UCSB,4,0.07,0.0
Victor Valley Community College District,UCLA,1,4.0,2.0
Victor Valley Community College District,UCLA,2,1.0,2.0
Victor Valley Community College District,UCLA,3,0.29,2.0
Victor Valley Community College District,UCLA,4,0.07,2.0
Victor Valley Community College District,UCB,1,4.0,0.0
Victor Valley Community College District,UCB,2,1.0,0.0
Victor Valley Community College District,UCB,3,0.29,0.0
Victor Valley Community College District,UCB,4,0.07,0.0
Victor Valley Community College District,UCSC,1,3.0,0.0
Victor Valley Community College District,UCSC,2,0.5,0.0
Victor Valley Community College District,UCSC,3,0.07,0.0
Victor Valley Community College District,UCSC,4,0.0,0.0
Victor Valley Community College District,UCI,1,4.0,0.0
Victor Valley Community College District,UCI,2,1.0,0.0
Victor Valley Community College District,UCI,3,0.29,0.0
Victor Valley Community College District,UCI,4,0.07,0.0
Victor Valley Community College District,UCR,1,1.0,0.0
Victor Valley Community College District,UCR,2,0.0,0.0
Victor Valley Community College District,UCR,3,0.0,0.0
Victor Valley Community College District,UCR,4,0.0,0.0
West Hills Community College District,UCD,1,4.0,0.0
West Hills Community College District,UCD,2,0.62,0.0
West Hills Community College District,UCD,3,0.11,0.0
West Hills Community College District,UCD,4,0.02,0.0
West Hills Community College District,UCM,1,5.0,0.0
West Hills Community College District,UCM,2,2.25,0.0
West Hills Community College District,UCM,3,2.0,0.0
West Hills Community College District,UCM,4,2.0,0.0
West Hills Community College District,UCSD,1,5.0,0.0
West Hills Community College District,UCSD,2,1.62,0.0
West Hills Community College District,UCSD,3,1.11,0.0
West Hills Community College District,UCSD,4,1.02,0.0
West Hills Community College District,UCSB,1,4.0,0.0
West Hills Community College District,UCSB,2,0.62,0.0
West Hills Community College District,UCSB,3,0.11,0.0
West Hills Community College District,UCSB,4,0.02,0.0
West Hills Community College District,UCLA,1,4.0,2.0
West Hills Community College District,UCLA,2,0.62,2.0
West Hills Community College District,UCLA,3,0.11,2.0
West Hills Community College District,UCLA,4,0.02,2.0
West Hills Community College District,UCB,1,4.0,0.0
West Hills Community College District,UCB,2,0.62,0.0
West Hills Community College District,UCB,3,0.11,0.0
West Hills Community College District,UCB,4,0.02,0.0
West Hills Community College District,UCSC,1,3.0,0.0
West Hills Community College District,UCSC,2,0.25,0.0
West Hills Community College District,UCSC,3,0.0,0.0
West Hills Community College District,UCSC,4,0.0,0.0
West Hills Community College District,UCI,1,4.0,0.0
West Hills Community College District,UCI,2,0.62,0.0
West Hills Community College District,UCI,3,0.11,0.0
West Hills Community College District,UCI,4,0.02,0.0
West Hills Community College District,UCR,1,1.0,0.0
West Hills Community College District,UCR,2,0.0,0.0
West Hills Community College District,UCR,3,0.0,0.0
West Hills Community College District,UCR,4,0.0,0.0
West Kern Community College District,UCD,1,4.0,0.0
West Kern Community College District,UCD,2,0.62,0.0
West Kern Community College District,UCD,3,0.11,0.0
West Kern Community College District,UCD,4,0.02,0.0
West Kern Community College District,UCM,1,5.0,0.0
West Kern Community College District,UCM,2,2.25,0.0
West Kern Community College District,UCM,3,2.0,0.0
West Kern Community College District,UCM,4,2.0,0.0
West Kern Community College District,UCSD,1,5.0,0.0
West Kern Community College District,UCSD,2,1.62,0.0
West Kern Community College District,UCSD,3,1.11,0.0
West Kern Community College District,UCSD,4,1.02,0.0
West Kern Community College District,UCSB,1,4.0,0.0
West Kern Community College District,UCSB,2,0.62,0.0
West Kern Community College District,UCSB,3,0.11,0.0
West Kern Community College District,UCSB,4,0.02,0.0
West Kern Community College District,UCLA,1,4.0,2.0
West Kern Community College District,UCLA,2,0.62,2.0
West Kern Community College District,UCLA,3,0.11,2.0
West Kern Community College District,UCLA,4,0.02,2.0
West Kern Community College District,UCB,1,4.0,0.0
West Kern Community College District,UCB,2,0.62,0.0
West Kern Community College District,UCB,3,0.11,0.0
West Kern Community College District,UCB,4,0.02,0.0
West Kern Community College District,UCSC,1,3.0,0.0
West Kern Community College District,UCSC,2,0.25,0.0
West Kern Community College District,UCSC,3,0.0,0.0
West Kern Community College District,UCSC,4,0.0,0.0
West Kern Community College District,UCI,1,4.0,0.0
West Kern Community College District,UCI,2,0.62,0.0
West Kern Community College District,UCI,3,0.11,0.0
West Kern Community College District,UCI,4,0.02,0.0
West Kern Community College District,UCR,1,1.0,0.0
West Kern Community College District,UCR,2,0.0,0.0
West Kern Community College District,UCR,3,0.0,0.0
West Kern Community College District,UCR,4,0.0,0.0
West Valley-Mission Community College District,UCD,1,4.0,0.0
West Valley-Mission Community College District,UCD,2,2.38,0.0
West Valley-Mission Community College District,UCD,3,1.93,0.0
West Valley-Mission Community College District,UCD,4,1.93,0.0
West Valley-Mission Community College District,UCM,1,4.0,0.0
West Valley-Mission Community College District,UCM,2,3.25,0.0
West Valley-Mission Community College District,UCM,3,3.04,0.0
West Valley-Mission Community College District,UCM,4,2.98,0.0
West Valley-Mission Community College District,UCSD,1,5.0,0.0
West Valley-Mission Community College District,UCSD,2,2.25,0.0
West Valley-Mission Community College District,UCSD,3,1.21,0.0
West Valley-Mission Community College District,UCSD,4,0.91,0.0
West Valley-Mission Community College District,UCSB,1,3.0,0.0
West Valley-Mission Community College District,UCSB,2,1.25,0.0
West Valley-Mission Community College District,UCSB,3,0.57,0.0
West Valley-Mission Community College District,UCSB,4,0.27,0.0
West Valley-Mission Community College District,UCLA,1,4.0,2.0
West Valley-Mission Community College District,UCLA,2,1.38,2.0
West Valley-Mission Community College District,UCLA,3,0.5,2.0
West Valley-Mission Community College District,UCLA,4,0.2,2.0
West Valley-Mission Community College District,UCB,1,4.0,0.0
West Valley-Mission Community College District,UCB,2,1.25,0.0
West Valley-Mission Community College District,UCB,3,0.39,0.0
West Valley-Mission Community College District,UCB,4,0.14,0.0
West Valley-Mission Community College District,UCSC,1,3.0,0.0
West Valley-Mission Community College District,UCSC,2,0.62,0.0
West Valley-Mission Community College District,UCSC,3,0.07,0.0
West Valley-Mission Community College District,UCSC,4,0.0,0.0
West Valley-Mission Community College District,UCI,1,4.0,0.0
West Valley-Mission Community College District,UCI,2,1.38,0.0
West Valley-Mission Community College District,UCI,3,0.5,0.0
West Valley-Mission Community College District,UCI,4,0.2,0.0
West Valley-Mission Community College District,UCR,1,1.0,0.0
West Valley-Mission Community College District,UCR,2,0.25,0.0
West Valley-Mission Community College District,UCR,3,0.07,0.0
West Valley-Mission Community College District,UCR,4,0.02,0.0
Yosemite Community College District,UCD,1,4.0,0.0
Yosemite Community College District,UCD,2,1.0,0.0
Yosemite Community College District,UCD,3,0.25,0.0
Yosemite Community College District,UCD,4,0.05,0.0
Yosemite Community College District,UCM,1,5.0,0.0
Yosemite Community College District,UCM,2,2.62,0.0
Yosemite Community College District,UCM,3,2.11,0.0
Yosemite Community College District,UCM,4,1.93,0.0
Yosemite Community College District,UCSD,1,4.0,0.0
Yosemite Community College District,UCSD,2,2.12,0.0
Yosemite Community College District,UCSD,3,1.79,0.0
Yosemite Community College District,UCSD,4,1.34,0.0
Yosemite Community College District,UCSB,1,3.0,0.0
Yosemite Community College District,UCSB,2,0.62,0.0
Yosemite Community College District,UCSB,3,0.14,0.0
Yosemite Community College District,UCSB,4,0.02,0.0
Yosemite Community College District,UCLA,1,4.0,2.0
Yosemite Community College District,UCLA,2,1.0,2.0
Yosemite Community College District,UCLA,3,0.25,2.0
Yosemite Community College District,UCLA,4,0.05,2.0
Yosemite Community College District,UCB,1,4.0,0.0
Yosemite Community College District,UCB,2,1.0,0.0
Yosemite Community College District,UCB,3,0.21,0.0
Yosemite Community College District,UCB,4,0.04,0.0
Yosemite Community College District,UCSC,1,3.0,0.0
Yosemite Community College District,UCSC,2,0.5,0.0
Yosemite Community College District,UCSC,3,0.04,0.0
Yosemite Community College District,UCSC,4,0.0,0.0
Yosemite Community College District,UCI,1,4.0,0.0
Yosemite Community College District,UCI,2,1.0,0.0
Yosemite Community College District,UCI,3,0.25,0.0
Yosemite Community College District,UCI,4,0.05,0.0
Yosemite Community College District,UCR,1,1.0,0.0
Yosemite Community College District,UCR,2,0.38,0.0
Yosemite Community College District,UCR,3,0.11,0.0
Yosemite Community College District,UCR,4,0.0,0.0
Yuba Community College District,UCD,1,2.0,1.0
Yuba Community College District,UCD,2,0.5,1.0
Yuba Community College District,UCD,3,0.07,1.0
Yuba Community College District,UCD,4,0.0,1.0
Yuba Community College District,UCM,1,5.0,0.0
Yuba Community College District,UCM,2,2.75,0.0
Yuba Community College District,UCM,3,2.14,0.0
Yuba Community College District,UCM,4,2.02,0.0
Yuba Community College District,UCSD,1,3.0,2.0
Yuba Community College District,UCSD,2,1.75,2.0
Yuba Community College District,UCSD,3,1.29,2.0
Yuba Community College District,UCSD,4,1.09,2.0
Yuba Community College District,UCSB,1,3.0,0.0
Yuba Community College District,UCSB,2,0.88,0.0
Yuba Community College District,UCSB,3,0.25,0.0
Yuba Community College District,UCSB,4,0.07,0.0
Yuba Community College District,UCLA,1,4.0,2.0
Yuba Community College District,UCLA,2,1.25,2.0
Yuba Community College District,UCLA,3,0.36,2.0
Yuba Community College District,UCLA,4,0.09,2.0
Yuba Community College District,UCB,1,4.0,0.0
Yuba Community College District,UCB,2,1.25,0.0
Yuba Community College District,UCB,3,0.36,0.0
Yuba Community College District,UCB,4,0.09,0.0
Yuba Community College District,UCSC,1,3.0,0.0
Yuba Community College District,UCSC,2,0.62,0.0
Yuba Community College District,UCSC,3,0.07,0.0
Yuba Community College District,UCSC,4,0.0,0.0
Yuba Community College District,UCI,1,4.0,0.0
Yuba Community College District,UCI,2,1.25,0.0
Yuba Community College District,UCI,3,0.36,0.0
Yuba Community College District,UCI,4,0.09,0.0
Yuba Community College District,UCR,1,1.0,0.0
Yuba Community College District,UCR,2,0.25,0.0
Yuba Community College District,UCR,3,0.07,0.0
Yuba Community College District,UCR,4,0.02,0.0
