district_index,district,reachable_count,unit_system,from_mask,from_codes,added_school_id,added_code,to_mask,to_codes,portfolio_size,from_scenario_id,to_scenario_id,from_distinct_courses,to_distinct_courses,added_courses,from_semester_equiv_units,to_semester_equiv_units,added_semester_equiv_units,from_min_terms,to_min_terms,added_min_terms,from_lower_bound_terms,to_lower_bound_terms,added_lower_bound_terms,from_status,to_status,from_academic_years,to_academic_years,added_academic_years,from_course_quality,to_course_quality,from_schedule_quality,to_schedule_quality
65,Ventura County Community College District,6,semester,192,UCSB|UCSC,144,UCM,448,UCSB|UCSC|UCM,3,65:192,65:448,11,17,6,39,62,23,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,104,UCD|UCI|UCSB,79,UCB,108,UCB|UCD|UCI|UCSB,4,65:104,65:108,12,21,9,42,80,38,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,100,UCB|UCI|UCSB,89,UCD,108,UCB|UCD|UCI|UCSB,4,65:100,65:108,14,21,7,54,80,26,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,76,UCB|UCD|UCSB,120,UCI,108,UCB|UCD|UCI|UCSB,4,65:76,65:108,21,21,0,80,80,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,44,UCB|UCD|UCI,128,UCSB,108,UCB|UCD|UCI|UCSB,4,65:44,65:108,21,21,0,80,80,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,168,UCD|UCI|UCSC,79,UCB,172,UCB|UCD|UCI|UCSC,4,65:168,65:172,11,20,9,39,77,38,4,6,2,4,6,2,optimal,bounded,2,3,1,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,164,UCB|UCI|UCSC,89,UCD,172,UCB|UCD|UCI|UCSC,4,65:164,65:172,20,20,0,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,140,UCB|UCD|UCSC,120,UCI,172,UCB|UCD|UCI|UCSC,4,65:140,65:172,19,20,1,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,44,UCB|UCD|UCI,132,UCSC,172,UCB|UCD|UCI|UCSC,4,65:44,65:172,21,20,-1,80,77,-3,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,200,UCD|UCSB|UCSC,79,UCB,204,UCB|UCD|UCSB|UCSC,4,65:200,65:204,11,20,9,39,77,38,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,196,UCB|UCSB|UCSC,89,UCD,204,UCB|UCD|UCSB|UCSC,4,65:196,65:204,19,20,1,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,140,UCB|UCD|UCSC,128,UCSB,204,UCB|UCD|UCSB|UCSC,4,65:140,65:204,19,20,1,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,76,UCB|UCD|UCSB,132,UCSC,204,UCB|UCD|UCSB|UCSC,4,65:76,65:204,21,20,-1,80,77,-3,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,224,UCI|UCSB|UCSC,79,UCB,228,UCB|UCI|UCSB|UCSC,4,65:224,65:228,12,20,8,42,77,35,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,196,UCB|UCSB|UCSC,120,UCI,228,UCB|UCI|UCSB|UCSC,4,65:196,65:228,19,20,1,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,164,UCB|UCI|UCSC,128,UCSB,228,UCB|UCI|UCSB|UCSC,4,65:164,65:228,20,20,0,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,100,UCB|UCI|UCSB,132,UCSC,228,UCB|UCI|UCSB|UCSC,4,65:100,65:228,14,20,6,54,77,23,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,224,UCI|UCSB|UCSC,89,UCD,232,UCD|UCI|UCSB|UCSC,4,65:224,65:232,12,12,0,42,42,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
65,Ventura County Community College District,6,semester,200,UCD|UCSB|UCSC,120,UCI,232,UCD|UCI|UCSB|UCSC,4,65:200,65:232,11,12,1,39,42,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
65,Ventura County Community College District,6,semester,168,UCD|UCI|UCSC,128,UCSB,232,UCD|UCI|UCSB|UCSC,4,65:168,65:232,11,12,1,39,42,3,4,5,1,4,5,1,optimal,optimal,2,2.5,0.5,exact,exact,exact,exact
65,Ventura County Community College District,6,semester,104,UCD|UCI|UCSB,132,UCSC,232,UCD|UCI|UCSB|UCSC,4,65:104,65:232,12,12,0,42,42,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
65,Ventura County Community College District,6,semester,296,UCD|UCI|UCM,79,UCB,300,UCB|UCD|UCI|UCM,4,65:296,65:300,21,22,1,74,78,4,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,292,UCB|UCI|UCM,89,UCD,300,UCB|UCD|UCI|UCM,4,65:292,65:300,15,22,7,57,78,21,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,268,UCB|UCD|UCM,120,UCI,300,UCB|UCD|UCI|UCM,4,65:268,65:300,20,22,2,72,78,6,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,44,UCB|UCD|UCI,144,UCM,300,UCB|UCD|UCI|UCM,4,65:44,65:300,21,22,1,80,78,-2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,328,UCD|UCSB|UCM,79,UCB,332,UCB|UCD|UCSB|UCM,4,65:328,65:332,20,21,1,71,75,4,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,324,UCB|UCSB|UCM,89,UCD,332,UCB|UCD|UCSB|UCM,4,65:324,65:332,15,21,6,57,75,18,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,268,UCB|UCD|UCM,128,UCSB,332,UCB|UCD|UCSB|UCM,4,65:268,65:332,20,21,1,72,75,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,76,UCB|UCD|UCSB,144,UCM,332,UCB|UCD|UCSB|UCM,4,65:76,65:332,21,21,0,80,75,-5,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,352,UCI|UCSB|UCM,79,UCB,356,UCB|UCI|UCSB|UCM,4,65:352,65:356,13,15,2,50,57,7,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,324,UCB|UCSB|UCM,120,UCI,356,UCB|UCI|UCSB|UCM,4,65:324,65:356,15,15,0,57,57,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,292,UCB|UCI|UCM,128,UCSB,356,UCB|UCI|UCSB|UCM,4,65:292,65:356,15,15,0,57,57,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,100,UCB|UCI|UCSB,144,UCM,356,UCB|UCI|UCSB|UCM,4,65:100,65:356,14,15,1,54,57,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,352,UCI|UCSB|UCM,89,UCD,360,UCD|UCI|UCSB|UCM,4,65:352,65:360,13,21,8,50,74,24,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,328,UCD|UCSB|UCM,120,UCI,360,UCD|UCI|UCSB|UCM,4,65:328,65:360,20,21,1,71,74,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,296,UCD|UCI|UCM,128,UCSB,360,UCD|UCI|UCSB|UCM,4,65:296,65:360,21,21,0,74,74,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,104,UCD|UCI|UCSB,144,UCM,360,UCD|UCI|UCSB|UCM,4,65:104,65:360,12,21,9,42,74,32,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,392,UCD|UCSC|UCM,79,UCB,396,UCB|UCD|UCSC|UCM,4,65:392,65:396,19,20,1,68,72,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,388,UCB|UCSC|UCM,89,UCD,396,UCB|UCD|UCSC|UCM,4,65:388,65:396,18,20,2,68,72,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,268,UCB|UCD|UCM,132,UCSC,396,UCB|UCD|UCSC|UCM,4,65:268,65:396,20,20,0,72,72,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,140,UCB|UCD|UCSC,144,UCM,396,UCB|UCD|UCSC|UCM,4,65:140,65:396,19,20,1,74,72,-2,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,416,UCI|UCSC|UCM,79,UCB,420,UCB|UCI|UCSC|UCM,4,65:416,65:420,17,18,1,62,66,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,388,UCB|UCSC|UCM,120,UCI,420,UCB|UCI|UCSC|UCM,4,65:388,65:420,18,18,0,68,66,-2,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,292,UCB|UCI|UCM,132,UCSC,420,UCB|UCI|UCSC|UCM,4,65:292,65:420,15,18,3,57,66,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,164,UCB|UCI|UCSC,144,UCM,420,UCB|UCI|UCSC|UCM,4,65:164,65:420,20,18,-2,74,66,-8,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,416,UCI|UCSC|UCM,89,UCD,424,UCD|UCI|UCSC|UCM,4,65:416,65:424,17,21,4,62,74,12,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,392,UCD|UCSC|UCM,120,UCI,424,UCD|UCI|UCSC|UCM,4,65:392,65:424,19,21,2,68,74,6,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,296,UCD|UCI|UCM,132,UCSC,424,UCD|UCI|UCSC|UCM,4,65:296,65:424,21,21,0,74,74,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,168,UCD|UCI|UCSC,144,UCM,424,UCD|UCI|UCSC|UCM,4,65:168,65:424,11,21,10,39,74,35,4,5,1,4,5,1,optimal,bounded,2,2.5,0.5,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,448,UCSB|UCSC|UCM,79,UCB,452,UCB|UCSB|UCSC|UCM,4,65:448,65:452,17,18,1,62,66,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,388,UCB|UCSC|UCM,128,UCSB,452,UCB|UCSB|UCSC|UCM,4,65:388,65:452,18,18,0,68,66,-2,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,324,UCB|UCSB|UCM,132,UCSC,452,UCB|UCSB|UCSC|UCM,4,65:324,65:452,15,18,3,57,66,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,196,UCB|UCSB|UCSC,144,UCM,452,UCB|UCSB|UCSC|UCM,4,65:196,65:452,19,18,-1,74,66,-8,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,448,UCSB|UCSC|UCM,89,UCD,456,UCD|UCSB|UCSC|UCM,4,65:448,65:456,17,20,3,62,71,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,392,UCD|UCSC|UCM,128,UCSB,456,UCD|UCSB|UCSC|UCM,4,65:392,65:456,19,20,1,68,71,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,328,UCD|UCSB|UCM,132,UCSC,456,UCD|UCSB|UCSC|UCM,4,65:328,65:456,20,20,0,71,71,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,200,UCD|UCSB|UCSC,144,UCM,456,UCD|UCSB|UCSC|UCM,4,65:200,65:456,11,20,9,39,71,32,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,448,UCSB|UCSC|UCM,120,UCI,480,UCI|UCSB|UCSC|UCM,4,65:448,65:480,17,18,1,62,65,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,416,UCI|UCSC|UCM,128,UCSB,480,UCI|UCSB|UCSC|UCM,4,65:416,65:480,17,18,1,62,65,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,352,UCI|UCSB|UCM,132,UCSC,480,UCI|UCSB|UCSC|UCM,4,65:352,65:480,13,18,5,50,65,15,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,224,UCI|UCSB|UCSC,144,UCM,480,UCI|UCSB|UCSC|UCM,4,65:224,65:480,12,18,6,42,65,23,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,232,UCD|UCI|UCSB|UCSC,79,UCB,236,UCB|UCD|UCI|UCSB|UCSC,5,65:232,65:236,12,20,8,42,77,35,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,228,UCB|UCI|UCSB|UCSC,89,UCD,236,UCB|UCD|UCI|UCSB|UCSC,5,65:228,65:236,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,204,UCB|UCD|UCSB|UCSC,120,UCI,236,UCB|UCD|UCI|UCSB|UCSC,5,65:204,65:236,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,172,UCB|UCD|UCI|UCSC,128,UCSB,236,UCB|UCD|UCI|UCSB|UCSC,5,65:172,65:236,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,108,UCB|UCD|UCI|UCSB,132,UCSC,236,UCB|UCD|UCI|UCSB|UCSC,5,65:108,65:236,21,20,-1,80,77,-3,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,360,UCD|UCI|UCSB|UCM,79,UCB,364,UCB|UCD|UCI|UCSB|UCM,5,65:360,65:364,21,22,1,74,78,4,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,356,UCB|UCI|UCSB|UCM,89,UCD,364,UCB|UCD|UCI|UCSB|UCM,5,65:356,65:364,15,22,7,57,78,21,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,332,UCB|UCD|UCSB|UCM,120,UCI,364,UCB|UCD|UCI|UCSB|UCM,5,65:332,65:364,21,22,1,75,78,3,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,300,UCB|UCD|UCI|UCM,128,UCSB,364,UCB|UCD|UCI|UCSB|UCM,5,65:300,65:364,22,22,0,78,78,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,108,UCB|UCD|UCI|UCSB,144,UCM,364,UCB|UCD|UCI|UCSB|UCM,5,65:108,65:364,21,22,1,80,78,-2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,424,UCD|UCI|UCSC|UCM,79,UCB,428,UCB|UCD|UCI|UCSC|UCM,5,65:424,65:428,21,22,1,74,78,4,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,420,UCB|UCI|UCSC|UCM,89,UCD,428,UCB|UCD|UCI|UCSC|UCM,5,65:420,65:428,18,22,4,66,78,12,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,396,UCB|UCD|UCSC|UCM,120,UCI,428,UCB|UCD|UCI|UCSC|UCM,5,65:396,65:428,20,22,2,72,78,6,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,300,UCB|UCD|UCI|UCM,132,UCSC,428,UCB|UCD|UCI|UCSC|UCM,5,65:300,65:428,22,22,0,78,78,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,172,UCB|UCD|UCI|UCSC,144,UCM,428,UCB|UCD|UCI|UCSC|UCM,5,65:172,65:428,20,22,2,77,78,1,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,456,UCD|UCSB|UCSC|UCM,79,UCB,460,UCB|UCD|UCSB|UCSC|UCM,5,65:456,65:460,20,20,0,71,77,6,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,452,UCB|UCSB|UCSC|UCM,89,UCD,460,UCB|UCD|UCSB|UCSC|UCM,5,65:452,65:460,18,20,2,66,77,11,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,396,UCB|UCD|UCSC|UCM,128,UCSB,460,UCB|UCD|UCSB|UCSC|UCM,5,65:396,65:460,20,20,0,72,77,5,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,332,UCB|UCD|UCSB|UCM,132,UCSC,460,UCB|UCD|UCSB|UCSC|UCM,5,65:332,65:460,21,20,-1,75,77,2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,204,UCB|UCD|UCSB|UCSC,144,UCM,460,UCB|UCD|UCSB|UCSC|UCM,5,65:204,65:460,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,480,UCI|UCSB|UCSC|UCM,79,UCB,484,UCB|UCI|UCSB|UCSC|UCM,5,65:480,65:484,18,19,1,65,69,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,452,UCB|UCSB|UCSC|UCM,120,UCI,484,UCB|UCI|UCSB|UCSC|UCM,5,65:452,65:484,18,19,1,66,69,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,420,UCB|UCI|UCSC|UCM,128,UCSB,484,UCB|UCI|UCSB|UCSC|UCM,5,65:420,65:484,18,19,1,66,69,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,356,UCB|UCI|UCSB|UCM,132,UCSC,484,UCB|UCI|UCSB|UCSC|UCM,5,65:356,65:484,15,19,4,57,69,12,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,228,UCB|UCI|UCSB|UCSC,144,UCM,484,UCB|UCI|UCSB|UCSC|UCM,5,65:228,65:484,20,19,-1,77,69,-8,6,5,-1,6,5,-1,bounded,bounded,3,2.5,-0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,480,UCI|UCSB|UCSC|UCM,89,UCD,488,UCD|UCI|UCSB|UCSC|UCM,5,65:480,65:488,18,21,3,65,74,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,456,UCD|UCSB|UCSC|UCM,120,UCI,488,UCD|UCI|UCSB|UCSC|UCM,5,65:456,65:488,20,21,1,71,74,3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,424,UCD|UCI|UCSC|UCM,128,UCSB,488,UCD|UCI|UCSB|UCSC|UCM,5,65:424,65:488,21,21,0,74,74,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,360,UCD|UCI|UCSB|UCM,132,UCSC,488,UCD|UCI|UCSB|UCSC|UCM,5,65:360,65:488,21,21,0,74,74,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,232,UCD|UCI|UCSB|UCSC,144,UCM,488,UCD|UCI|UCSB|UCSC|UCM,5,65:232,65:488,12,21,9,42,74,32,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
65,Ventura County Community College District,6,semester,488,UCD|UCI|UCSB|UCSC|UCM,79,UCB,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:488,65:492,21,20,-1,74,77,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,484,UCB|UCI|UCSB|UCSC|UCM,89,UCD,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:484,65:492,19,20,1,69,77,8,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,460,UCB|UCD|UCSB|UCSC|UCM,120,UCI,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:460,65:492,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,428,UCB|UCD|UCI|UCSC|UCM,128,UCSB,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:428,65:492,22,20,-2,78,77,-1,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,364,UCB|UCD|UCI|UCSB|UCM,132,UCSC,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:364,65:492,22,20,-2,78,77,-1,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
65,Ventura County Community College District,6,semester,236,UCB|UCD|UCI|UCSB|UCSC,144,UCM,492,UCB|UCD|UCI|UCSB|UCSC|UCM,6,65:236,65:492,20,20,0,77,77,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
66,Victor Valley Community College District,3,semester,0,,46,UCR,2,UCR,1,,66:2,0,8,8,0,30,30,0,3,3,0,3,3,empty_baseline,optimal,0,1.5,1.5,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,0,,79,UCB,4,UCB,1,,66:4,0,12,12,0,48,48,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,0,,128,UCSB,64,UCSB,1,,66:64,0,8,8,0,30,30,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,4,UCB,46,UCR,6,UCR|UCB,2,66:4,66:6,12,14,2,48,56,8,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,2,UCR,79,UCB,6,UCR|UCB,2,66:2,66:6,8,14,6,30,56,26,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,64,UCSB,46,UCR,66,UCR|UCSB,2,66:64,66:66,8,10,2,30,37,7,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,2,UCR,128,UCSB,66,UCR|UCSB,2,66:2,66:66,8,10,2,30,37,7,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,64,UCSB,79,UCB,68,UCB|UCSB,2,66:64,66:68,8,15,7,30,59,29,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,4,UCB,128,UCSB,68,UCB|UCSB,2,66:4,66:68,12,15,3,48,59,11,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,68,UCB|UCSB,46,UCR,70,UCR|UCB|UCSB,3,66:68,66:70,15,15,0,59,59,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,66,UCR|UCSB,79,UCB,70,UCR|UCB|UCSB,3,66:66,66:70,10,15,5,37,59,22,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
66,Victor Valley Community College District,3,semester,6,UCR|UCB,128,UCSB,70,UCR|UCB|UCSB,3,66:6,66:70,14,15,1,56,59,3,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
